2
108
11 11 0 0 0 4 6 0 0 0 2 2 3 0 4 0
11 12 0 0 0 4 0 0 0 0 2 2 3 1 5 0
11 12 0 0 0 4 1 0 0 0 2 2 3 1 5 0
11 12 0 0 0 4 2 0 0 0 2 2 3 1 5 0
11 12 0 0 0 4 3 0 0 0 2 2 3 1 5 0
11 12 0 0 0 4 4 0 0 0 2 2 3 1 5 0
11 12 0 0 0 4 5 0 0 0 2 2 3 1 5 0
11 12 0 0 0 4 6 0 0 0 2 2 3 1 5 0
11 13 0 0 0 4 0 0 0 0 2 2 2 0 3 0
11 13 0 0 0 5 0 0 0 0 2 2 2 0 3 0
11 14 0 0 0 1 4 0 0 0 4 11 11 0 0 0
11 14 0 0 0 4 0 0 0 0 1 11 12 0 0 0
11 14 0 0 0 4 1 0 0 0 2 2 5 1 12 0
11 14 0 0 0 4 2 0 0 0 1 11 9 0 0 0
11 14 0 0 0 4 3 0 0 0 2 2 5 1 12 0
11 14 0 0 0 4 4 0 0 0 1 11 10 0 0 0
11 14 0 0 0 4 5 0 0 0 2 2 5 1 12 0
11 15 0 0 0 4 1 0 0 0 1 11 17 0 0 0
11 15 0 0 0 4 3 0 0 0 1 11 18 0 0 0
11 16 0 0 0 4 1 0 0 0 1 11 17 0 0 0
11 16 0 0 0 4 5 0 0 0 1 11 19 0 0 0
11 17 0 0 0 1 3 0 0 0 4 11 20 0 0 0
11 17 0 0 0 1 4 0 0 0 4 11 7 0 0 0
11 17 0 0 0 4 0 0 0 0 1 11 8 0 0 0
11 17 0 0 0 4 2 0 0 0 1 11 9 0 0 0
11 17 0 0 0 4 4 0 0 0 1 11 10 0 0 0
11 18 0 0 0 4 0 0 0 0 2 2 4 2 10 0
11 18 0 0 0 4 1 0 0 0 2 2 4 2 10 0
11 18 0 0 0 4 2 0 0 0 2 2 4 2 10 0
11 18 0 0 0 4 3 0 0 0 2 2 4 2 10 0
11 18 0 0 0 4 4 0 0 0 2 2 4 2 10 0
11 18 0 0 0 4 5 0 0 0 2 2 4 2 10 0
11 18 0 0 0 4 6 0 0 0 2 2 4 2 10 0
11 19 0 0 0 4 0 0 0 0 2 2 4 0 8 0
11 19 0 0 0 4 1 0 0 0 2 2 4 0 8 0
11 19 0 0 0 4 2 0 0 0 2 2 4 0 8 0
11 19 0 0 0 4 3 0 0 0 2 2 4 0 8 0
11 19 0 0 0 4 4 0 0 0 2 2 4 0 8 0
11 19 0 0 0 4 5 0 0 0 2 2 4 0 8 0
11 19 0 0 0 4 6 0 0 0 2 2 4 0 8 0
11 19 0 0 0 4 7 0 0 0 1 11 21 0 0 0
11 20 0 0 0 1 4 0 0 0 4 11 11 0 0 0
11 20 0 0 0 4 0 0 0 0 1 11 12 0 0 0
11 20 0 0 0 4 1 0 0 0 2 2 5 0 11 0
11 20 0 0 0 4 2 0 0 0 1 11 9 0 0 0
11 20 0 0 0 4 3 0 0 0 2 2 5 0 11 0
11 20 0 0 0 4 4 0 0 0 1 11 10 0 0 0
11 20 0 0 0 4 5 0 0 0 2 2 5 0 11 0
11 21 0 0 0 4 0 0 0 0 2 2 4 1 9 0
11 21 0 0 0 4 1 0 0 0 2 2 4 1 9 0
11 21 0 0 0 4 2 0 0 0 2 2 4 1 9 0
11 21 0 0 0 4 3 0 0 0 2 2 4 1 9 0
11 21 0 0 0 4 4 0 0 0 2 2 4 1 9 0
11 21 0 0 0 4 5 0 0 0 2 2 4 1 9 0
11 21 0 0 0 4 6 0 0 0 2 2 4 1 9 0
335872 1
6
1 S_
1 0 0 0 0 0 1 1 0 0 0
2 rules
2 0 0 0 0 0 1 1 0 0 0 1 2 0 0 0
1 0 0 0 0 0 1 2 0 0 0
1 rule
4 0 0 0 0 0 3 8 0 0 0 3 15 59 0 0 1 3 0 0 0 3 15 45 0 0
4 item_list
2 0 0 0 0 0 1 3 0 0 0 1 4 0 0 0
2 0 0 0 0 0 1 3 0 0 0 3 8 0 0 0
1 0 0 0 0 0 1 4 0 0 0
1 0 0 0 0 0 3 8 0 0 0
3 item
3 0 0 0 0 0 3 15 38 0 0 1 5 0 0 0 3 15 39 0 0
4 0 0 0 0 0 3 15 38 0 0 1 5 0 0 0 3 15 39 0 0 3 15 52 0 0
3 0 0 0 0 0 3 15 34 0 0 1 5 0 0 0 3 15 35 0 0
2 or_list
3 0 0 0 0 0 1 5 0 0 0 3 15 15 0 0 1 3 0 0 0
1 0 0 0 0 0 1 3 0 0 0
9
1 3 8 0 0 0
1 3 15 15 0 0
1 3 15 34 0 0
1 3 15 35 0 0
1 3 15 38 0 0
1 3 15 39 0 0
1 3 15 45 0 0
1 3 15 52 0 0
1 3 15 59 0 0
